id,date,lc,lat,long,smaj,smin,eor
169273,06/27/2017 08:37:17,B,25.7074,-79.5069,32462,9981,87
169273,06/27/2017 11:47:38,B,25.5714,-79.2545,41643,6853,91
169273,06/27/2017 20:01:47,B,25.6149,-79.5332,94411,15464,96
169273,06/27/2017 23:05:11,B,25.6866,-79.2741,17984,79,28
169273,06/28/2017 00:37:15,A,25.6983,-79.2719,695,133,161
169273,06/28/2017 00:43:09,A,25.8318,-78.8651,42466,7917,63
169273,06/28/2017 00:54:36,B,25.6086,-79.1501,146345,10987,133
169273,06/28/2017 01:16:44,0,25.7278,-79.4451,7480,4935,61
169273,06/28/2017 02:10:24,B,25.7311,-79.4424,39570,32019,90
169273,06/28/2017 02:55:34,1,25.6939,-79.2668,2221,133,102
169273,06/28/2017 08:23:53,0,25.877,-79.2685,6770,983,88
169273,06/28/2017 10:11:12,B,25.838,-79.205,26376,20035,97
169273,06/28/2017 11:21:20,B,25.6854,-79.2483,122528,8943,100
169273,06/28/2017 11:51:14,B,25.6649,-79.2424,25694,1756,116
169273,06/28/2017 11:54:31,B,25.6817,-79.2707,45528,1776,115
169273,06/28/2017 22:30:05,B,25.2766,-78.9292,5910,2265,122
169273,06/28/2017 22:33:43,B,25.6262,-79.126,6871,966,97
169273,06/28/2017 23:08:52,B,25.6444,-79.2323,4103,975,80
169273,06/29/2017 00:14:04,A,25.6686,-79.2337,48877,2786,150
169273,06/29/2017 00:14:25,A,25.689,-79.2616,2851,65,118
169273,06/29/2017 00:44:41,A,25.6617,-79.4394,1051,196,59
169273,06/29/2017 01:01:54,B,25.659,-79.4719,6805,5258,79
169273,06/29/2017 01:49:40,B,25.6594,-79.4905,21888,5985,81
169273,06/29/2017 02:38:45,A,25.6925,-79.2641,8595,135,77
169273,06/29/2017 08:12:06,A,25.9227,-79.7476,2618,252,116
169273,06/29/2017 11:25:19,B,25.8719,-79.8357,17186,8450,100
169273,06/29/2017 11:34:41,B,25.809,-79.8399,16899,3511,97
169273,06/29/2017 13:14:09,B,25.8551,-79.6895,11006,5133,110
169273,06/29/2017 22:02:00,B,25.7917,-79.3673,11462,773,132
169273,06/29/2017 22:09:43,3,25.6892,-79.2671,194,128,40
169273,06/29/2017 22:49:06,B,25.694,-79.272,3913,99,4
169273,06/29/2017 23:54:01,B,25.7134,-79.2495,17174,57,47
169273,06/30/2017 08:03:28,A,26.0442,-78.3406,29241,979,66
169273,06/30/2017 10:28:19,B,26.2274,-78.3189,48932,32568,74
169273,06/30/2017 10:51:20,B,26.0667,-78.287,57121,11357,77
169273,06/30/2017 11:19:12,0,25.7118,-79.2733,2335,1054,179
169273,06/30/2017 22:38:42,1,25.6912,-79.2837,930,604,134
169273,06/30/2017 23:09:47,1,25.6913,-79.286,2267,110,84
169273,06/30/2017 23:25:10,A,25.695,-79.2787,737,106,74
169273,07/01/2017 00:22:24,B,25.6955,-79.277,14252,40,69
169273,07/01/2017 00:54:31,B,25.7025,-79.2711,6074,909,71
169273,07/01/2017 01:03:13,B,25.7203,-79.2655,3317,2405,83
169273,07/01/2017 01:54:50,B,26.6369,-81.2406,15861,109,119
169273,07/01/2017 07:52:19,B,26.3452,-79.3482,13832,7096,169
169273,07/01/2017 20:49:12,A,25.6962,-79.2519,5818,756,87
169273,07/01/2017 22:38:48,B,25.6644,-79.1346,34285,23746,77
169273,07/01/2017 22:55:34,B,25.6842,-79.1962,169605,11977,96
169273,07/02/2017 00:07:12,A,25.7031,-79.238,48173,154,67
169273,07/02/2017 00:22:31,B,25.6999,-79.2281,11989,671,68
169273,07/02/2017 00:35:33,B,25.6846,-79.2307,6649,707,72
169273,07/02/2017 01:34:06,A,25.7066,-79.1911,83555,367,82
169273,07/02/2017 02:28:30,B,25.7098,-79.2186,8515,1457,62
169273,07/02/2017 03:17:25,B,25.7137,-79.1835,13415,1894,81
169273,07/02/2017 07:42:17,0,25.6367,-79.9522,349490,24821,70
169273,07/02/2017 10:57:50,B,25.8013,-79.4277,610098,101341,138
169273,07/02/2017 11:20:01,0,25.6276,-79.0125,75382,9446,128
169273,07/02/2017 11:25:04,B,25.9239,-79.3204,62561,34477,59
169273,07/02/2017 12:39:27,B,25.8674,-79.2938,208782,131251,97
169273,07/02/2017 13:00:56,B,25.8665,-79.2792,292605,193717,96
169273,07/02/2017 18:57:49,A,26.273,-78.8843,321318,13741,15
169273,07/02/2017 20:39:52,B,25.9079,-78.9511,163889,73738,30
169273,07/02/2017 22:10:30,B,25.7335,-78.9855,124988,45375,83
169273,07/02/2017 23:48:17,B,25.7146,-79.0682,48723,51,83
169273,07/03/2017 00:11:47,B,25.6898,-79.0894,6021,431,85
169273,07/03/2017 01:15:40,B,25.6474,-79.0955,3173,1328,95
169273,07/03/2017 02:08:07,B,25.5802,-79.2543,26791,355,164
169273,07/03/2017 02:55:06,A,25.6418,-79.2193,475,211,70
169273,07/03/2017 07:27:10,B,25.65,-79.2352,23634,766,142
169273,07/03/2017 12:30:57,A,25.7299,-79.2566,115574,105,106
169273,07/03/2017 12:33:47,2,25.7252,-79.2334,1107,56,99
169273,07/03/2017 12:38:31,A,25.7563,-79.5887,24741,18947,29
169273,07/03/2017 20:24:57,B,25.4955,-79.4723,NA,NA,NA
169273,07/03/2017 22:11:06,B,25.5492,-79.228,64345,689,172
169273,07/03/2017 23:45:07,B,25.5523,-79.1695,10319,5938,174
169273,07/03/2017 23:47:20,0,25.7207,-79.4917,36617,16961,83
169273,07/04/2017 00:56:22,B,25.7719,-79.4932,255617,118451,66
169273,07/04/2017 01:47:06,B,25.9256,-79.5,NA,NA,NA
169273,07/04/2017 02:43:15,B,26.0072,-79.5182,14278,3238,91
169273,07/04/2017 03:28:20,B,25.8972,-79.491,99576,295,98
169273,07/04/2017 07:15:55,B,25.8034,-79.298,12688,4934,84
169273,07/04/2017 10:25:32,B,25.7117,-79.2685,52374,197,166
169273,07/04/2017 10:30:04,B,25.6994,-79.2645,3007,259,165
169273,07/04/2017 12:05:46,B,25.6949,-79.2406,1539,1206,72
169273,07/04/2017 12:11:22,1,25.6905,-79.2633,2492,852,66
169273,07/04/2017 12:12:05,B,25.6898,-79.2639,1270,475,132
169273,07/04/2017 22:47:17,B,25.7091,-79.2645,30403,5715,88
169273,07/04/2017 23:24:38,B,25.7012,-79.1719,760648,56,86
169273,07/04/2017 23:30:35,1,25.6977,-79.2489,13850,61,91
169273,07/05/2017 00:24:54,0,25.663,-79.353,28601,15416,115
169273,07/05/2017 00:38:22,B,25.6638,-79.3537,84012,67244,91
169273,07/05/2017 01:17:42,2,25.6941,-79.2711,935,232,164
169273,07/05/2017 02:11:33,A,25.697,-79.2659,7405,105,62
169273,07/05/2017 03:53:01,B,25.7157,-79.2187,3124,2203,73
169273,07/05/2017 07:05:53,B,25.7002,-79.2423,9586,1800,72
169273,07/05/2017 20:00:26,3,25.6929,-79.2678,835,63,66
169273,07/05/2017 22:58:41,B,25.7099,-79.2169,6312,1607,72
169273,07/05/2017 23:22:04,B,25.7006,-79.2496,63496,138,50
169273,07/05/2017 23:56:00,B,25.6893,-79.2525,5695,101,53
169273,07/06/2017 00:35:38,B,25.6865,-79.2485,3064,163,108
169273,07/06/2017 01:06:27,B,25.6851,-79.2438,1796,592,107
169273,07/06/2017 01:58:03,B,26.4225,-78.5009,7291,60,45
169273,07/06/2017 03:31:26,B,25.7546,-79.2912,339,122,96
169273,07/06/2017 08:34:06,B,25.6912,-79.2697,41282,67,69
169273,07/06/2017 10:13:50,B,25.6862,-79.2651,3583,1020,74
169273,07/06/2017 11:07:16,B,25.6882,-79.2627,3265,1080,92
169273,07/06/2017 14:26:01,B,25.7272,-79.1972,3638,1808,101
169273,07/06/2017 15:59:41,B,25.7306,-79.1903,4799,1485,107
169273,07/06/2017 23:09:56,3,25.6924,-79.2721,208,151,80
169273,07/06/2017 23:21:51,B,25.696,-79.2723,991,163,88
169273,07/07/2017 00:17:42,A,25.6946,-79.2707,291,130,68
169273,07/07/2017 00:50:50,0,25.9322,-79.4086,45639,9094,140
169273,07/07/2017 01:06:02,B,25.9201,-79.4088,62392,47938,111
169273,07/07/2017 01:29:21,B,25.7236,-79.2519,331892,4884,33
169273,07/07/2017 02:25:10,B,25.7239,-79.252,3390,2169,43
169273,07/07/2017 03:11:38,B,25.6869,-79.2649,4367,2212,85
169273,07/07/2017 10:30:10,B,25.6308,-79.2747,9365,6930,110
169273,07/07/2017 22:05:51,A,25.6971,-79.2739,1077,81,124
169273,07/07/2017 22:48:34,1,25.6926,-79.2649,2195,331,82
169273,07/07/2017 22:59:12,B,25.6946,-79.2834,737,370,95
169273,07/07/2017 23:48:40,B,25.6926,-79.2789,1896,831,91
169273,07/08/2017 00:33:09,1,25.6918,-79.2654,1763,190,144
169273,07/08/2017 00:39:39,2,25.6915,-79.2688,2198,99,94
169273,07/08/2017 01:11:52,0,25.7153,-79.3286,73323,12667,1
169273,07/08/2017 02:05:41,A,25.6905,-79.266,18678,6800,165
169273,07/08/2017 02:52:53,A,25.6932,-79.2679,1696,79,122
169273,07/08/2017 08:11:54,B,25.6843,-79.2813,3619,1168,84
169273,07/08/2017 10:01:51,B,25.6941,-79.2662,11874,93,143
169273,07/08/2017 22:46:59,B,25.6809,-79.2813,5177,2293,103
169273,07/08/2017 23:26:32,2,25.6914,-79.2604,1636,59,90
169273,07/09/2017 00:29:11,3,25.6874,-79.2608,511,94,117
169273,07/09/2017 00:54:58,B,25.6863,-79.2616,1633,178,123
169273,07/09/2017 01:50:26,B,25.6892,-79.2601,1378,935,112
169273,07/09/2017 08:02:52,B,25.6958,-79.2641,17083,142,64
169273,07/09/2017 22:33:44,B,25.706,-79.2694,5468,2538,105
169273,07/09/2017 22:56:50,B,25.6915,-79.2725,6530,1732,89
169273,07/10/2017 00:19:37,A,25.689,-79.2623,299,93,53
169273,07/10/2017 00:36:21,A,25.6893,-79.2585,1345,308,120
169273,07/10/2017 03:48:31,B,25.6949,-79.2529,5364,4188,80
169273,07/10/2017 20:47:04,A,25.691,-79.2616,491,63,101
169273,07/10/2017 22:25:35,B,25.6934,-79.2624,1584,1101,84
169273,07/10/2017 22:33:25,3,25.692,-79.2693,242,113,160
169273,07/10/2017 22:56:44,B,25.6936,-79.2691,1319,209,75
169273,07/11/2017 00:12:39,B,25.695,-79.2675,1597,1064,81
169273,07/11/2017 00:13:21,B,25.6931,-79.2618,2985,221,1
169273,07/11/2017 00:36:09,B,25.6889,-79.2625,2300,135,112
169273,07/11/2017 01:54:23,B,25.689,-79.2626,1534,1056,94
169273,07/11/2017 03:29:24,B,25.6863,-79.2625,3659,571,93
169273,07/11/2017 07:37:35,B,25.6832,-79.2646,13236,135,158
169273,07/11/2017 11:47:34,B,25.695,-79.2629,18196,85,13
169273,07/11/2017 18:54:02,B,25.6818,-79.2612,3145,2714,69
169273,07/11/2017 22:07:02,B,25.6871,-79.271,46948,125,37
169273,07/11/2017 22:29:20,A,25.6934,-79.2707,589,85,62
169273,07/12/2017 00:14:49,B,25.6944,-79.2712,1583,1267,84
169273,07/12/2017 01:28:17,A,25.6908,-79.2679,500,105,1
169273,07/12/2017 01:34:13,A,25.6915,-79.2663,581,172,138
169273,07/12/2017 03:10:50,B,25.6941,-79.2671,18098,50,65
169273,07/12/2017 07:28:17,B,25.6927,-79.2742,2890,934,54
169273,07/12/2017 11:20:02,B,25.6999,-79.2714,3429,1348,99
169273,07/12/2017 12:11:10,3,25.6926,-79.2687,375,94,106
169273,07/12/2017 12:19:19,2,25.6885,-79.2686,1457,164,130
169273,07/12/2017 13:57:45,B,25.686,-79.2663,3627,2307,102
169273,07/12/2017 14:04:49,B,25.6873,-79.2671,3399,2230,103
169273,07/12/2017 18:43:12,B,25.6734,-79.2686,6571,3073,95
169273,07/12/2017 20:21:31,0,25.6837,-79.2795,43303,145,70
169273,07/13/2017 01:03:34,B,25.6954,-79.284,4992,1477,79
169273,07/13/2017 01:08:09,B,25.6913,-79.2717,22086,168,51
169273,07/13/2017 01:59:15,B,25.6929,-79.2721,6349,740,52
169273,07/13/2017 02:50:02,B,25.693,-79.2713,6127,704,62
169273,07/13/2017 23:01:42,B,25.7067,-79.2969,6656,3758,70
169273,07/14/2017 01:43:23,B,25.693,-79.2816,17147,1082,74
169273,07/14/2017 02:34:19,B,25.6904,-79.2861,16930,1092,76
169273,07/14/2017 08:43:30,B,25.6933,-79.2688,62863,131,103
169273,07/14/2017 10:18:11,B,25.6978,-79.2724,11944,177,80
169273,07/14/2017 11:16:25,B,25.6989,-79.2673,3298,784,79
169273,07/14/2017 11:55:07,B,25.697,-79.2653,3718,797,77
169273,07/14/2017 12:02:09,B,25.6942,-79.2671,4749,509,86
169273,07/14/2017 13:41:23,2,25.6944,-79.268,1358,147,26
169273,07/14/2017 14:53:35,B,25.6925,-79.268,6619,120,99
169273,07/14/2017 16:35:54,B,25.694,-79.2665,2432,1016,99
169273,07/14/2017 22:35:06,B,25.6984,-79.2644,4514,1534,84
169273,07/15/2017 00:14:10,3,25.6913,-79.2644,245,144,77
169273,07/15/2017 00:15:59,3,25.6929,-79.2696,151,115,64
169273,07/15/2017 00:58:35,B,25.6916,-79.2692,1005,777,80
169273,07/15/2017 02:05:09,B,25.6943,-79.2645,5938,171,133
169273,07/15/2017 08:30:37,A,25.591,-79.2714,2771,33,105
169273,07/15/2017 10:14:22,B,25.5679,-79.2783,1948,1196,99
169273,07/15/2017 11:01:48,B,25.5702,-79.2882,1942,1414,94
169273,07/15/2017 11:29:29,B,25.5775,-79.2751,2001,1520,112
169273,07/15/2017 11:50:09,B,25.6373,-79.2693,2612,972,101
169273,07/15/2017 12:31:54,B,25.6489,-79.2839,2538,1148,91
169273,07/15/2017 13:28:02,B,25.6521,-79.2903,2683,1422,94
169273,07/15/2017 22:02:46,B,25.674,-79.3671,4749,2190,66
169273,07/15/2017 22:11:54,B,25.666,-79.3216,9195,1175,63
169273,07/15/2017 23:04:30,B,25.6859,-79.2912,3769,1552,59
169273,07/15/2017 23:41:57,B,25.689,-79.2701,7179,974,34
169273,07/16/2017 01:42:37,B,25.6873,-79.2766,57498,57,44
169273,07/16/2017 03:24:36,B,25.689,-79.2788,6097,349,71
169273,07/16/2017 08:20:30,0,25.6544,-79.6346,715255,14821,63
169273,07/16/2017 10:56:27,B,25.5794,-79.5898,674188,116113,64
169273,07/16/2017 11:40:32,B,25.5908,-79.5183,40595,1169,68
169273,07/16/2017 12:30:09,B,25.7009,-79.3337,31738,2000,106
169273,07/16/2017 13:14:48,A,25.688,-79.2552,7490,665,15
169273,07/16/2017 23:09:55,B,25.7003,-79.2579,136353,527,34
169273,07/16/2017 23:22:41,B,25.6948,-79.2617,2702,957,131
169273,07/17/2017 00:31:44,B,25.438,-79.4199,56808,899,157
169273,07/17/2017 00:52:39,B,25.4303,-79.3972,20469,648,20
169273,07/17/2017 01:26:21,B,25.5846,-79.4314,7274,3644,143
169273,07/17/2017 03:08:39,B,25.6336,-79.4186,13180,186,66
169273,07/17/2017 08:07:53,B,25.8209,-79.413,7035,2502,79
169273,07/17/2017 22:38:17,B,25.695,-79.4322,11624,4117,174
169273,07/17/2017 22:49:17,B,25.5192,-79.4421,26117,1546,38
169273,07/17/2017 22:55:13,2,25.6919,-79.2774,1565,91,73
169273,07/18/2017 00:19:24,B,25.7525,-79.2653,18455,179,3
169273,07/18/2017 00:25:45,3,25.6953,-79.2792,380,57,87
169273,07/18/2017 00:35:15,B,25.6953,-79.2779,810,340,90
169273,07/18/2017 01:06:18,B,25.7528,-78.9489,958,68,67
169273,07/18/2017 02:46:19,1,25.6991,-79.2572,5417,266,69
169273,07/18/2017 11:21:01,B,25.6686,-79.7335,35832,5628,90
169273,07/18/2017 20:57:00,A,25.778,-79.2116,15430,390,113
169273,07/18/2017 22:12:41,B,25.7336,-79.2338,15568,1265,45
169273,07/18/2017 22:30:35,B,25.7171,-79.2513,6432,2343,51
169273,07/18/2017 22:32:57,B,25.7183,-79.249,1625,568,53
169273,07/19/2017 00:13:52,B,25.6987,-79.2877,11384,84,118
169273,07/19/2017 00:15:10,B,25.6955,-79.2816,7680,144,116
169273,07/19/2017 00:44:59,B,25.6899,-79.2928,3221,563,116
169273,07/19/2017 01:28:56,B,25.6878,-79.3059,2937,907,106
169273,07/19/2017 01:52:46,B,25.6884,-79.3066,3526,963,95
169273,07/19/2017 07:47:42,B,25.6681,-79.4272,5733,1346,93
169273,07/19/2017 10:55:28,B,25.6483,-79.3951,16689,1565,76
169273,07/19/2017 20:42:14,B,25.6688,-79.2578,39637,119,162
169273,07/19/2017 22:05:22,A,25.6899,-79.2746,223,150,165
169273,07/19/2017 22:23:48,B,25.6904,-79.2777,676,556,87
169273,07/19/2017 23:45:54,3,25.6955,-79.2767,402,52,98
169273,07/20/2017 00:04:18,1,25.6945,-79.276,13775,128,76
169273,07/20/2017 00:56:52,B,25.6978,-79.2853,3003,1819,86
169273,07/20/2017 03:47:56,B,25.7088,-79.3085,4884,2415,105
169273,07/20/2017 07:39:57,B,25.7149,-79.3337,7788,2511,114
169273,07/20/2017 10:27:18,B,25.7119,-79.3182,10247,1031,106
169273,07/20/2017 18:52:08,3,25.6915,-79.2697,457,128,144
169273,07/20/2017 20:32:30,A,25.6945,-79.2678,3958,72,49
169273,07/20/2017 22:12:58,B,25.6968,-79.2704,1780,1162,60
169273,07/20/2017 22:49:31,B,25.6946,-79.2702,2349,862,87
169273,07/20/2017 23:21:12,B,25.6953,-79.2708,2941,761,88
169273,07/20/2017 23:46:23,2,25.6957,-79.2716,3685,40,75
169273,07/21/2017 00:25:27,A,25.6973,-79.2697,3057,111,103
169273,07/21/2017 01:02:25,B,25.6985,-79.2712,1539,662,100
169273,07/21/2017 01:29:43,B,25.6973,-79.2717,2207,500,114
169273,07/21/2017 01:40:47,A,25.6952,-79.2718,1859,55,58
169273,07/21/2017 02:35:05,B,25.6967,-79.2731,1228,908,74
169273,07/21/2017 03:25:25,B,25.6957,-79.2726,14124,69,112
169273,07/21/2017 08:59:28,B,25.6944,-79.2727,3338,2156,103
169273,07/21/2017 11:37:19,B,25.693,-79.2629,13639,95,0
169273,07/21/2017 11:51:47,B,25.6901,-79.2628,2219,456,0
169273,07/21/2017 22:55:50,B,25.6836,-79.2598,4789,2019,102
169273,07/21/2017 23:55:33,B,25.6837,-79.2538,49918,65,141
169273,07/22/2017 01:22:20,B,25.697,-79.2672,4873,178,22
169273,07/22/2017 02:12:30,B,25.6938,-79.2697,8851,60,87
169273,07/22/2017 03:02:44,B,25.6954,-79.2689,10897,58,45
169273,07/22/2017 08:51:43,B,25.6899,-79.2709,3523,1489,94
169273,07/22/2017 11:06:33,1,25.6957,-79.255,4615,113,70
169273,07/22/2017 11:20:50,B,25.6929,-79.2651,2414,135,162
169273,07/22/2017 12:11:17,A,25.6909,-79.2635,3357,63,111
169273,07/22/2017 13:53:49,B,25.6917,-79.26,1744,1177,106
169273,07/22/2017 20:17:20,B,25.6842,-79.2622,3453,2656,95
169273,07/23/2017 00:17:31,B,25.6885,-79.2442,4451,2526,122
169273,07/23/2017 01:01:12,B,25.7044,-79.263,21470,220,48
169273,07/23/2017 01:51:37,A,25.7025,-79.2673,4557,136,172
169273,07/23/2017 02:41:38,A,25.6945,-79.2647,752,44,75
169273,07/23/2017 03:34:17,B,25.6925,-79.2637,1132,873,80
169273,07/23/2017 08:38:00,A,25.6849,-79.2616,10113,84,142
169273,07/23/2017 10:38:24,B,25.6941,-79.2665,26983,42,83
169273,07/23/2017 10:53:59,A,25.6912,-79.2652,3261,75,112
169273,07/23/2017 22:04:39,B,25.6851,-79.2849,28432,198,79
169273,07/23/2017 22:56:56,B,25.6887,-79.2705,3767,675,89
169273,07/23/2017 23:11:15,3,25.6914,-79.2735,283,96,44
169273,07/23/2017 23:46:53,B,25.6947,-79.2665,30339,51,115
169273,07/24/2017 00:33:01,2,25.6963,-79.2681,921,208,159
169273,07/24/2017 00:54:48,B,25.6961,-79.2679,1248,1052,87
169273,07/24/2017 02:19:17,A,25.693,-79.2785,2930,55,69
169273,07/24/2017 03:15:09,B,25.6933,-79.2785,1403,797,71
169273,07/24/2017 08:31:32,B,25.6848,-79.2823,4420,1010,106
169273,07/24/2017 10:01:46,B,25.6952,-79.2775,5599,931,107
169273,07/24/2017 11:49:12,B,25.6974,-79.2773,5784,1091,112
169273,07/24/2017 23:06:35,B,25.6916,-79.2347,31895,199,90
169273,07/24/2017 23:29:59,2,25.6935,-79.262,4699,36,72
169273,07/25/2017 00:02:37,3,25.6908,-79.2618,411,52,105
169273,07/25/2017 00:43:38,B,25.6899,-79.261,9637,96,44
169273,07/25/2017 02:06:21,B,25.6869,-79.2697,2397,1591,52
169273,07/25/2017 03:45:41,B,25.6882,-79.2724,2049,1632,98
169273,07/25/2017 08:13:34,B,25.6875,-79.2667,36031,95,160
169273,07/25/2017 11:33:20,B,25.6839,-79.2765,2532,1814,136
169273,07/25/2017 11:41:05,B,25.6876,-79.2738,2618,803,169
169273,07/25/2017 22:53:28,B,25.6796,-79.264,13975,183,143
169273,07/25/2017 22:54:34,B,25.6913,-79.2723,1440,193,131
169273,07/25/2017 23:31:20,A,25.6966,-79.2736,8009,58,98
169273,07/26/2017 00:28:18,B,25.7024,-79.2751,5926,114,147
169273,07/26/2017 00:36:58,B,25.7013,-79.2745,2347,343,146
169273,07/26/2017 01:36:16,0,25.6386,-79.2859,19463,10960,97
169273,07/26/2017 02:31:19,B,25.6247,-79.2928,120922,93365,90
169273,07/26/2017 03:16:59,0,25.6987,-79.0681,18928,6803,108
169273,07/26/2017 08:03:18,A,25.7469,-79.2466,85652,5521,151
169273,07/26/2017 10:38:39,B,25.8089,-79.1135,18913,13881,101
169273,07/26/2017 11:20:28,B,25.7363,-79.1976,149205,6001,87
169273,07/26/2017 13:08:41,B,25.7002,-79.1626,132593,2851,73
169273,07/26/2017 22:34:12,2,25.6925,-79.2853,1035,220,107
169273,07/26/2017 22:37:03,A,25.692,-79.2806,1129,305,164
169273,07/26/2017 22:57:52,1,25.6911,-79.2805,2552,98,101
169273,07/27/2017 01:16:56,B,26.3893,-79.4873,73012,9333,80
169273,07/27/2017 07:55:41,B,25.8977,-79.6516,71067,26595,98
169273,07/28/2017 07:48:16,B,26.9973,-80.2716,318854,177047,129
169273,07/29/2017 01:02:44,B,25.7944,-79.5552,242423,81246,101
169273,07/29/2017 01:17:41,B,25.7855,-79.5586,53490,4755,99
169273,07/29/2017 01:28:21,B,26.1244,-79.9715,285502,12935,115
169273,07/29/2017 07:31:07,0,25.7435,-79.2568,25465,1699,162
169273,07/29/2017 14:41:47,B,25.7485,-79.099,38224,25472,75
169273,07/29/2017 16:19:40,B,25.739,-79.2202,49606,20786,72
169273,07/29/2017 20:33:56,B,25.7233,-79.2033,54990,12569,104
169273,07/29/2017 22:53:40,B,25.7244,-79.2069,7189,1880,97
169273,07/30/2017 01:52:14,B,25.7224,-79.1961,7260,2383,97
169273,07/30/2017 03:40:55,B,25.7224,-79.1938,9658,1782,98
169273,07/30/2017 09:00:20,B,25.7113,-79.1724,13744,1300,108
169273,07/30/2017 10:22:19,B,25.7383,-79.2425,13066,219,50
169273,07/30/2017 10:38:44,B,25.7389,-79.2458,6101,462,51
169273,07/30/2017 11:18:43,B,25.7423,-79.2461,4084,800,49
169273,07/30/2017 11:54:40,A,25.7227,-79.2349,4749,152,117
169273,07/30/2017 13:58:02,B,25.7155,-79.2328,3645,1980,100
169273,07/30/2017 14:20:57,B,25.7141,-79.2435,17851,80,165
169273,07/30/2017 20:23:31,B,25.7221,-79.2462,2883,2368,87
169273,07/30/2017 22:01:42,B,25.7079,-79.2439,3264,2707,106
169273,07/30/2017 22:38:37,B,25.726,-79.2417,54133,82,97
169273,07/30/2017 23:31:20,B,25.7311,-79.2436,13112,52,47
169273,07/31/2017 01:34:52,A,25.7395,-79.2519,536,96,33
169273,07/31/2017 02:32:48,0,25.74,-79.2616,69678,153,76
169273,07/31/2017 03:14:21,B,25.738,-79.2626,25373,264,75
169273,07/31/2017 08:54:19,B,25.7469,-79.2788,8147,5249,86
169273,07/31/2017 12:06:43,B,25.7513,-79.278,5971,1304,109
169273,08/01/2017 02:53:38,A,25.7435,-79.2363,73475,462,60
169273,08/01/2017 10:18:32,A,25.7523,-79.2524,1018,129,164
169273,08/01/2017 10:32:51,A,25.7482,-79.2492,947,124,165
169273,08/01/2017 10:55:08,3,25.7467,-79.2466,1599,29,76
169273,08/01/2017 11:50:51,B,25.747,-79.25,6210,80,154
169273,08/01/2017 14:42:35,B,25.7493,-79.2559,2065,1763,135
169273,08/01/2017 23:25:50,B,25.7555,-79.2716,4557,2403,99
169273,08/02/2017 00:57:26,B,25.7493,-79.2556,4016,2594,78
169273,08/02/2017 01:46:10,B,25.7482,-79.2523,3887,2307,45
169273,08/02/2017 02:33:09,B,25.7483,-79.251,3601,2414,30
169273,08/02/2017 08:26:52,A,25.7482,-79.2471,833,51,75
169273,08/02/2017 10:04:27,B,25.748,-79.2452,9173,95,49
169273,08/02/2017 10:23:42,3,25.7494,-79.2468,350,132,135
169273,08/03/2017 00:21:47,B,25.7435,-79.2358,7134,1332,118
169273,08/03/2017 11:18:44,B,25.7275,-79.2366,305914,39,113
169273,08/03/2017 11:33:44,B,25.7275,-79.2371,26024,345,112
169273,08/03/2017 13:51:20,B,25.7278,-79.24,4645,1225,105
169273,08/03/2017 14:40:16,B,25.7273,-79.24,5634,1018,102
169273,08/03/2017 15:39:38,B,25.7274,-79.2401,5559,1163,99
169273,08/03/2017 22:34:03,B,25.7276,-79.2401,7517,1077,66
169273,08/04/2017 12:56:00,1,25.7313,-79.2427,2252,136,95
169273,08/11/2017 10:42:03,A,25.7369,-79.2474,1215,73,85
169273,08/28/2017 13:25:02,B,25.7347,-79.246,51373,112,179
169273,08/28/2017 22:10:12,B,25.7405,-79.2476,4803,1658,58
169273,08/29/2017 10:34:30,B,25.7445,-79.2458,6290,2372,99
169273,08/31/2017 00:11:30,A,25.7447,-79.2623,3872,303,128
169273,08/31/2017 00:38:37,B,25.7452,-79.2626,2470,626,124
169273,09/01/2017 00:08:44,B,25.7449,-79.2628,6097,4051,79
169273,09/01/2017 00:13:04,B,25.75,-79.2544,140613,67,106
169273,09/01/2017 00:17:05,A,25.7465,-79.2492,183,128,112
169273,09/01/2017 20:43:10,B,25.746,-79.249,14920,821,74
169273,09/01/2017 23:59:01,B,25.746,-79.2494,10011,1519,76
169273,09/02/2017 03:33:40,B,25.7424,-79.2492,12153,1388,77
169273,09/02/2017 10:28:36,B,25.7395,-79.2481,13212,1538,71
169273,09/03/2017 01:27:31,B,25.7435,-79.244,8983,2613,97
169273,09/03/2017 01:34:37,B,25.7435,-79.2479,6197,1619,52
169273,09/04/2017 01:16:00,B,25.7396,-79.2475,8440,3365,39
169273,09/10/2017 00:36:28,B,25.743,-79.2413,25880,236,33
169273,09/10/2017 02:26:00,B,25.7459,-79.2393,2630,1246,47
169273,09/10/2017 10:10:06,B,25.7484,-79.2396,4528,2074,40
169273,09/10/2017 12:33:54,B,25.7476,-79.2405,4367,1659,83
169273,09/10/2017 14:57:33,B,25.7479,-79.2408,4402,2186,85
169273,09/10/2017 22:25:30,B,25.7468,-79.2393,6737,1956,69
169273,09/11/2017 14:32:58,B,25.7441,-79.24,13379,1515,85
169268,05/03/2017 22:03:17,B,25.6599,-79.299,7524,2448,76
169268,05/03/2017 22:14:54,B,25.6748,-79.2785,5872,2809,70
169268,05/03/2017 22:32:00,3,25.6919,-79.2693,314,96,75
169268,05/03/2017 23:50:30,B,25.6891,-79.2692,1411,992,83
169268,05/04/2017 10:31:25,B,25.7067,-79.2848,5952,1419,55
169268,05/04/2017 18:31:38,B,25.6815,-79.3072,6054,2706,66
